author_name,frequency,frequencyPer100Comment
Evelyn,3,0.0596
Julie,3,0.0596
بحبك,3,0.0596
Igor,3,0.0596
Tabitha,3,0.0596
Anastasia,3,0.0596
Jenny,3,0.0596
Erika,3,0.0596
LauraKate,3,0.0596
Maddy,3,0.0596
Mario,3,0.0596
Burak,2,0.0397
Haedar,2,0.0397
Annette,2,0.0397
Neeharika,2,0.0397
Damilohla,2,0.0397
Sandy,2,0.0397
Rasa,2,0.0397
Hailey,2,0.0397
Sally,2,0.0397
Ernest,2,0.0397
Bernice,2,0.0397
Muhammad,2,0.0397
Tessa,2,0.0397
La,2,0.0397
Bruna,2,0.0397
Shahrukh,2,0.0397
Marian,2,0.0397
Niklas,2,0.0397
Will,2,0.0397
Fedja,2,0.0397
Jeanette,2,0.0397
Letícia,2,0.0397
Laurane,2,0.0397
Fannie,2,0.0397
Irene,2,0.0397
Drew,2,0.0397
Banda,2,0.0397
Carylle,2,0.0397
Ariane-Gianni,2,0.0397
Mariela,2,0.0397
Mikkel,2,0.0397
Norison,2,0.0397
VA,2,0.0397
Derek,2,0.0397
Gina,2,0.0397
Aaya,2,0.0397
Junior,2,0.0397
Nicolas,2,0.0397
Gennaro,2,0.0397
Sonia,2,0.0397
Andrés,2,0.0397
Izabela,2,0.0397
Craig,2,0.0397
Allan,2,0.0397
Miryam,2,0.0397
Shelly,2,0.0397
Maddie,2,0.0397
Selina,2,0.0397
Salomé,2,0.0397
Syd,2,0.0397
Dulce,2,0.0397
Rosemary,2,0.0397
Karl,2,0.0397
Marcella,2,0.0397
Niccolò,2,0.0397
Santiago,2,0.0397
Victória,2,0.0397
Katie-Lee,2,0.0397
Guilherme,2,0.0397
Jackson,2,0.0397
José,2,0.0397
Krysta,2,0.0397
Cristal,2,0.0397
Arm,2,0.0397
Blessed,2,0.0397
周家萱,2,0.0397
Kaya,2,0.0397
Ru'a,2,0.0397
Gladys,2,0.0397
Ellie,2,0.0397
Josue,2,0.0397
Shubham,2,0.0397
Minh,2,0.0397
Yolanda,2,0.0397
D,2,0.0397
Alice,2,0.0397
Ivaan,2,0.0397
Raquel,2,0.0397
Tina,2,0.0397
Крис,2,0.0397
Hiral,2,0.0397
Lex,2,0.0397
Keith,2,0.0397
Jasminé,2,0.0397
Marley,2,0.0397
Kristi,2,0.0397
Maggiemay,2,0.0397
Marianna,2,0.0397
Tony,2,0.0397
Enrique,2,0.0397
Tonny,2,0.0397
Roni,2,0.0397
Alana,2,0.0397
Leo,2,0.0397
Tareyn,2,0.0397
Jazmin,2,0.0397
Kevin,2,0.0397
Darren,2,0.0397
Md,2,0.0397
Elizest,2,0.0397
Mi,2,0.0397
Saul,2,0.0397
Matii,2,0.0397
Travis,2,0.0397
Ariel,2,0.0397
Majo,2,0.0397
Tammy,2,0.0397
Adolfo,2,0.0397
Alessia,2,0.0397
Sharon,2,0.0397
Mia,2,0.0397
Wojtek,2,0.0397
Renata,2,0.0397
Heevin,2,0.0397
Enki,2,0.0397
Jan,2,0.0397
Kirby,2,0.0397
Rain,2,0.0397
Tbc,2,0.0397
Theresa,2,0.0397
Milena,2,0.0397
Julian,2,0.0397
Monday,2,0.0397
Britney,2,0.0397
Patrice,2,0.0397
Almog,2,0.0397
Alejandro,2,0.0397
Marcos,2,0.0397
Alicia,2,0.0397
Hala,2,0.0397
Oceane,2,0.0397
Kirstie,2,0.0397
Frankie,2,0.0397
Austin,2,0.0397
Thalyson,2,0.0397
Louis,2,0.0397
Rodney,2,0.0397
Sofía,2,0.0397
Leon,2,0.0397
Jonas,2,0.0397
Nourhalsaeedi,2,0.0397
Aleyda,2,0.0397
نسرين,2,0.0397
Adèle,2,0.0397
Beto,2,0.0397
Agatha,2,0.0397
Brianna,2,0.0397
მახულა,2,0.0397
Jodie,2,0.0397
Francisca,2,0.0397
Gökhan,2,0.0397
Robosh,2,0.0397
Nikolaj,2,0.0397
Hamizan,2,0.0397
Troy,2,0.0397
Mari,2,0.0397
Brandon,2,0.0397
Maygan,2,0.0397
Ellen,2,0.0397
Leigh,2,0.0397
Rocher,2,0.0397
Ady,2,0.0397
Saskia,2,0.0397
Alain,2,0.0397
Luna,2,0.0397
Mukesh,2,0.0397
Joanne,2,0.0397
Eddie,2,0.0397
Ava,2,0.0397
Camille,2,0.0397
Jordyn,2,0.0397
Vicki,2,0.0397
Mallika,2,0.0397
Felicia,2,0.0397
Evie,2,0.0397
Alysha,2,0.0397
Carly,2,0.0397
Jeanne,2,0.0397
Carlo,2,0.0397
Charlie,2,0.0397
Mohammed,2,0.0397
Mikey,2,0.0397
Filip,2,0.0397
Alfredo,2,0.0397
Erica,2,0.0397
Loick,2,0.0397
Darian,2,0.0397
Aldi,2,0.0397
Tye,2,0.0397
Émilie,2,0.0397
Matteo,2,0.0397
Sophie,2,0.0397
Elaina,2,0.0397
Brennan,2,0.0397
Nana,2,0.0397
Abbie,2,0.0397
Benjamin,2,0.0397
Rafael,2,0.0397
Savannah,2,0.0397
Bryn,2,0.0397
Tay,2,0.0397
Samuel,2,0.0397
Kaylee,2,0.0397
Sascha,2,0.0397
Arely,2,0.0397
Josephine,2,0.0397
Prakash,2,0.0397
Heloise,2,0.0397
Kacper,2,0.0397
Gamal,2,0.0397
Danna,2,0.0397
Paolo,2,0.0397
Sly,2,0.0397
Paola,2,0.0397
Cristian,2,0.0397
Elise,2,0.0397
Elisa,2,0.0397
THomas,2,0.0397
Airam,2,0.0397
Lucie,2,0.0397
Tricia,2,0.0397
Nathalia,2,0.0397
Gabrielly,2,0.0397
Kathy,2,0.0397
Myrina,2,0.0397
Crystal,2,0.0397
Rishabh,2,0.0397
Cheyenne,2,0.0397
Abi,2,0.0397
Chanette,2,0.0397
이준범,2,0.0397
Macy,2,0.0397
Harriet,2,0.0397
Grégory,2,0.0397
Rafa,2,0.0397
Giorgia,2,0.0397
Frederik,2,0.0397
Faith,2,0.0397
Raphael,2,0.0397
Fabian,2,0.0397
Fabrizio,2,0.0397
Kara,2,0.0397
Joosh,2,0.0397
Alisson,2,0.0397
Piotrek,2,0.0397
Armin,2,0.0397
Pamela,2,0.0397
Céline,2,0.0397
Jho,2,0.0397
Megz,2,0.0397
Mallory,2,0.0397
Alexandria,2,0.0397
Carola,2,0.0397
Adalee,2,0.0397
Brett,2,0.0397
Antonia,2,0.0397
Davis,2,0.0397
Bob,2,0.0397
Natálie,2,0.0397
Itzel,2,0.0397
Anthony,2,0.0397
Nadine,2,0.0397
Karrissa,2,0.0397
Kavya,2,0.0397
Luisa,2,0.0397
Linda,2,0.0397
Mau,2,0.0397
Yvonne,2,0.0397
Manon,2,0.0397
Marcela,2,0.0397
Mikepp,2,0.0397
Lara,2,0.0397
Orly,2,0.0397
Makram,2,0.0397
Debdulal,2,0.0397
Monicia,2,0.0397
Jorden,2,0.0397
Randall,2,0.0397
Katalina,2,0.0397
Giorgio,2,0.0397
Blake,2,0.0397
Lena,2,0.0397
Katherine,2,0.0397
Claire,2,0.0397
Marjorie,2,0.0397
Thelma,2,0.0397
Joel,2,0.0397
Roman,2,0.0397
Denis,2,0.0397
Mikayla,2,0.0397
Molly,2,0.0397
Cecilie,2,0.0397
Wanassanan,2,0.0397
Luiz,2,0.0397
Ye,2,0.0397
Gary,2,0.0397
Armentina,2,0.0397
Alvi,2,0.0397
Agnes,2,0.0397
Clifford,2,0.0397
Josè,2,0.0397
Vale,2,0.0397
Evelina,2,0.0397
Javier,2,0.0397
Mohanad,2,0.0397
Matheus,2,0.0397
Caleb,2,0.0397
Pau,2,0.0397
Jenifer,2,0.0397
Heidi,2,0.0397
Melinda,2,0.0397
Regina,2,0.0397
Gisse,2,0.0397
Jill,2,0.0397
Kaua,2,0.0397
Yara,2,0.0397
Hiralal,2,0.0397
Haley,2,0.0397
Rubee,2,0.0397
Saveria,2,0.0397
Kristina,2,0.0397
Modesto,2,0.0397
Zaw,2,0.0397
Hossam,2,0.0397
Sarahy,2,0.0397
Massimiliano,2,0.0397
Cristiane,2,0.0397
Christy,2,0.0397
Anas,2,0.0397
Lizette,2,0.0397
Gloria,2,0.0397
Cassie,2,0.0397
Laila,2,0.0397
Robbe,2,0.0397
Shahar,2,0.0397
Weaam,2,0.0397
Sanjana,2,0.0397
Mika,2,0.0397
Arley,2,0.0397
Maud,2,0.0397
Mostafa,2,0.0397
Tiana-Stevie,2,0.0397
Angelica,2,0.0397
Juan,2,0.0397
Dayton,2,0.0397
Daphne,2,0.0397
Cassidy,2,0.0397
Deb,2,0.0397
Luana,2,0.0397
Ricky,2,0.0397
Violetta,2,0.0397
Oavaldo,2,0.0397
Larissa,2,0.0397
Aahil,2,0.0397
Damien,2,0.0397
April,2,0.0397
Alba,2,0.0397
Rachael,2,0.0397
