author_name,frequency,frequencyPer100Comment
Brittney,6,0.0342
Mùhämmàd,6,0.0342
Lizbeth,6,0.0342
Alice,6,0.0342
Hector,6,0.0342
Jess,6,0.0342
Jenn,6,0.0342
Beth,6,0.0342
Israel,6,0.0342
Lesley,6,0.0342
Pablo,6,0.0342
Gabriella,6,0.0342
Esther,6,0.0342
Dennis,6,0.0342
Bill,6,0.0342
Stefanie,6,0.0342
Randy,6,0.0342
Mauricio,6,0.0342
Geovana,6,0.0342
Kristine,6,0.0342
Gabby,6,0.0342
Richa,6,0.0342
Jeffrey,6,0.0342
Melina,6,0.0342
Aline,6,0.0342
Damian,6,0.0342
Lidia,6,0.0342
Bea,6,0.0342
Grant,6,0.0342
Ludmila,6,0.0342
Andressa,6,0.0342
Stacey,6,0.0342
Eddie,6,0.0342
Val,6,0.0342
Wayne,6,0.0342
Patty,6,0.0342
Don,6,0.0342
Artemis,6,0.0342
Ethan,6,0.0342
Raul,6,0.0342
Rafaella,6,0.0342
America,6,0.0342
Dianara,6,0.0342
Aung,6,0.0342
Robin,6,0.0342
Sammy,6,0.0342
Csaba,6,0.0342
Trevor,6,0.0342
Lydia,6,0.0342
Irene,6,0.0342
Cassandra,6,0.0342
Renata,6,0.0342
Merye,6,0.0342
Jane,6,0.0342
Mia,6,0.0342
Mely,6,0.0342
Tamara,6,0.0342
Bashar,6,0.0342
Erick,6,0.0342
Caitlin,6,0.0342
Ron,6,0.0342
Jorge,6,0.0342
Lana,6,0.0342
Livia,6,0.0342
AlexSand,6,0.0342
Zak,6,0.0342
Gabi,6,0.0342
Mario,6,0.0342
Gonzalo,5,0.0285
Seth,5,0.0285
Chas,5,0.0285
Lindsey,5,0.0285
Skye,5,0.0285
Gavin,5,0.0285
Emilia,5,0.0285
Romain,5,0.0285
Royce,5,0.0285
Ximena,5,0.0285
Francisco,5,0.0285
Maya,5,0.0285
Ramon,5,0.0285
Tracy,5,0.0285
Katrina,5,0.0285
Suzanne,5,0.0285
Silvia,5,0.0285
Timmy,5,0.0285
Md,5,0.0285
Iris,5,0.0285
Phạm,5,0.0285
Joy,5,0.0285
Milena,5,0.0285
Montserrat,5,0.0285
Jonas,5,0.0285
Manon,5,0.0285
Alec,5,0.0285
Arturo,5,0.0285
Giovanni,5,0.0285
Leidy,5,0.0285
Rosa,5,0.0285
M,5,0.0285
Paulina,5,0.0285
Bárbara,5,0.0285
Belinda,5,0.0285
Belen,5,0.0285
Todd,5,0.0285
Aleksandra,5,0.0285
Britt,5,0.0285
Marjorie,5,0.0285
Denis,5,0.0285
Jesus,5,0.0285
Anderson,5,0.0285
Branden,5,0.0285
Carmen,5,0.0285
Diane,5,0.0285
Nate,5,0.0285
Stan,5,0.0285
Lewis,5,0.0285
Montse,5,0.0285
Pete,5,0.0285
Paloma,5,0.0285
Lea,5,0.0285
Nadia,5,0.0285
Cynthia,5,0.0285
Duda,5,0.0285
Allen,5,0.0285
Leonardo,5,0.0285
Adi,5,0.0285
Joan,5,0.0285
Dominic,5,0.0285
Mehdi,5,0.0285
Zane,5,0.0285
Hassan,5,0.0285
Thauany,5,0.0285
Billy,5,0.0285
Tommy,5,0.0285
Kristin,5,0.0285
Lena,5,0.0285
Zaha,5,0.0285
Marcel,5,0.0285
Vale,5,0.0285
Heidi,5,0.0285
Tara,5,0.0285
Aditya,5,0.0285
Bethany,5,0.0285
Ann,5,0.0285
Hayley,5,0.0285
Graham,5,0.0285
