token,count,frequencyPer100Comment,frequencyPer100Token
800,3,0.1755,0.0106
unemployment,3,0.1755,0.0106
photo,3,0.1755,0.0106
prison,3,0.1755,0.0106
humanity,3,0.1755,0.0106
unless,3,0.1755,0.0106
unfit,3,0.1755,0.0106
properties,3,0.1755,0.0106
dinner,3,0.1755,0.0106
sos,3,0.1755,0.0106
humiliate,3,0.1755,0.0106
inside,3,0.1755,0.0106
varieties,3,0.1755,0.0106
moore,3,0.1755,0.0106
evidence,3,0.1755,0.0106
ship,3,0.1755,0.0106
physical,3,0.1755,0.0106
nk,3,0.1755,0.0106
promote,3,0.1755,0.0106
obamacare,3,0.1755,0.0106
environment,3,0.1755,0.0106
liability,3,0.1755,0.0106
bring,3,0.1755,0.0106
round,3,0.1755,0.0106
current,3,0.1755,0.0106
grabbed,3,0.1755,0.0106
taylor,3,0.1755,0.0106
change,3,0.1755,0.0106
accomplished,3,0.1755,0.0106
everybody,3,0.1755,0.0106
soul,3,0.1755,0.0106
o,3,0.1755,0.0106
spot,3,0.1755,0.0106
canning,3,0.1755,0.0106
marriage,3,0.1755,0.0106
cuts,3,0.1755,0.0106
acknowledge,3,0.1755,0.0106
stupidity,3,0.1755,0.0106
texas,3,0.1755,0.0106
libturds,3,0.1755,0.0106
nov,3,0.1755,0.0106
drop,3,0.1755,0.0106
girl,3,0.1755,0.0106
plans,3,0.1755,0.0106
living,3,0.1755,0.0106
shown,3,0.1755,0.0106
space,3,0.1755,0.0106
pedophile,3,0.1755,0.0106
factory,3,0.1755,0.0106
mess,3,0.1755,0.0106
seriously,3,0.1755,0.0106
condemns,3,0.1755,0.0106
wasn’t,3,0.1755,0.0106
impossible,3,0.1755,0.0106
wouldn’t,3,0.1755,0.0106
future,3,0.1755,0.0106
turned,3,0.1755,0.0106
jefferson,3,0.1755,0.0106
donation,3,0.1755,0.0106
forever,3,0.1755,0.0106
especially,3,0.1755,0.0106
ways,3,0.1755,0.0106
senior,3,0.1755,0.0106
reps,3,0.1755,0.0106
nearly,3,0.1755,0.0106
imbecile,3,0.1755,0.0106
declared,3,0.1755,0.0106
existence,3,0.1755,0.0106
notice,3,0.1755,0.0106
article,3,0.1755,0.0106
juvenile,3,0.1755,0.0106
considering,3,0.1755,0.0106
conyers,3,0.1755,0.0106
dictator,3,0.1755,0.0106
billionaires,3,0.1755,0.0106
thousand,3,0.1755,0.0106
wake,3,0.1755,0.0106
policies,3,0.1755,0.0106
middle,3,0.1755,0.0106
worry,3,0.1755,0.0106
degenerate,3,0.1755,0.0106
paz,3,0.1755,0.0106
week,3,0.1755,0.0106
libs,3,0.1755,0.0106
accepted,3,0.1755,0.0106
dare,3,0.1755,0.0106
jews,3,0.1755,0.0106
picture,3,0.1755,0.0106
biased,3,0.1755,0.0106
drumf,3,0.1755,0.0106
lmfao,3,0.1755,0.0106
act,3,0.1755,0.0106
whites,3,0.1755,0.0106
leaked,3,0.1755,0.0106
certain,3,0.1755,0.0106
credibility,3,0.1755,0.0106
5,3,0.1755,0.0106
narrative,3,0.1755,0.0106
includes,3,0.1755,0.0106
invest,3,0.1755,0.0106
represent,3,0.1755,0.0106
dollar,3,0.1755,0.0106
month,3,0.1755,0.0106
killers,3,0.1755,0.0106
program,3,0.1755,0.0106
small,3,0.1755,0.0106
rats,3,0.1755,0.0106
past,3,0.1755,0.0106
link,3,0.1755,0.0106
chaotic,3,0.1755,0.0106
6,3,0.1755,0.0106
broke,3,0.1755,0.0106
glad,3,0.1755,0.0106
remain,3,0.1755,0.0106
learn,3,0.1755,0.0106
stated,3,0.1755,0.0106
accept,3,0.1755,0.0106
pushed,3,0.1755,0.0106
shouldnt,3,0.1755,0.0106
breitbart,3,0.1755,0.0106
ego,3,0.1755,0.0106
held,3,0.1755,0.0106
25,3,0.1755,0.0106
26,3,0.1755,0.0106
20,3,0.1755,0.0106
pray,3,0.1755,0.0106
continued,3,0.1755,0.0106
late,3,0.1755,0.0106
return,3,0.1755,0.0106
humans,3,0.1755,0.0106
stopped,3,0.1755,0.0106
insurance,3,0.1755,0.0106
robert,3,0.1755,0.0106
research,3,0.1755,0.0106
banned,3,0.1755,0.0106
thrown,3,0.1755,0.0106
benefits,3,0.1755,0.0106
terrible,3,0.1755,0.0106
feed,3,0.1755,0.0106
major,3,0.1755,0.0106
master,3,0.1755,0.0106
selling,3,0.1755,0.0106
corporations,3,0.1755,0.0106
legs,3,0.1755,0.0106
ratings,3,0.1755,0.0106
kim,3,0.1755,0.0106
exempted,3,0.1755,0.0106
clean,3,0.1755,0.0106
thomas,3,0.1755,0.0106
businesses,3,0.1755,0.0106
jared,3,0.1755,0.0106
faces,3,0.1755,0.0106
giant,3,0.1755,0.0106
penalty,3,0.1755,0.0106
actions,3,0.1755,0.0106
remove,3,0.1755,0.0106
libtards,3,0.1755,0.0106
sea,3,0.1755,0.0106
won,3,0.1755,0.0106
corruption,3,0.1755,0.0106
recently,3,0.1755,0.0106
pissed,3,0.1755,0.0106
forgotten,3,0.1755,0.0106
poverty,3,0.1755,0.0106
simple,3,0.1755,0.0106
teaches,3,0.1755,0.0106
budget,3,0.1755,0.0106
dominic,3,0.1755,0.0106
voters,3,0.1755,0.0106
ready,3,0.1755,0.0106
anymore,3,0.1755,0.0106
dime,3,0.1755,0.0106
levels,3,0.1755,0.0106
decency,3,0.1755,0.0106
net,3,0.1755,0.0106
named,3,0.1755,0.0106
shape,3,0.1755,0.0106
using,3,0.1755,0.0106
cuz,3,0.1755,0.0106
crying,3,0.1755,0.0106
hates,3,0.1755,0.0106
couple,3,0.1755,0.0106
popular,3,0.1755,0.0106
clown,3,0.1755,0.0106
sight,3,0.1755,0.0106
confidence,3,0.1755,0.0106
produce,3,0.1755,0.0106
deserves,3,0.1755,0.0106
positive,3,0.1755,0.0106
credible,3,0.1755,0.0106
letter,3,0.1755,0.0106
steven,3,0.1755,0.0106
fast,3,0.1755,0.0106
immigration,3,0.1755,0.0106
boys,3,0.1755,0.0106
game,3,0.1755,0.0106
info,3,0.1755,0.0106
uh,3,0.1755,0.0106
lyn,3,0.1755,0.0106
noko,3,0.1755,0.0106
nice,3,0.1755,0.0106
gross,3,0.1755,0.0106
problems,3,0.1755,0.0106
vice,3,0.1755,0.0106
jason,3,0.1755,0.0106
concerned,3,0.1755,0.0106
topic,3,0.1755,0.0106
fakereportthereisnoslaveauctionmarketinlibya,3,0.1755,0.0106
button,3,0.1755,0.0106
michael,3,0.1755,0.0106
reich,3,0.1755,0.0106
havent,3,0.1755,0.0106
bernie,3,0.1755,0.0106
polluting,3,0.1755,0.0106
chose,3,0.1755,0.0106
names,3,0.1755,0.0106
ashamed,3,0.1755,0.0106
closing,3,0.1755,0.0106
dennis,3,0.1755,0.0106
destroying,3,0.1755,0.0106
intelligent,3,0.1755,0.0106
profile,3,0.1755,0.0106
tied,3,0.1755,0.0106
light,3,0.1755,0.0106
tyrant,3,0.1755,0.0106
mentioned,3,0.1755,0.0106
winning,3,0.1755,0.0106
2017,3,0.1755,0.0106
lunatic,3,0.1755,0.0106
mention,3,0.1755,0.0106
kiss,3,0.1755,0.0106
crossing,3,0.1755,0.0106
socalled,3,0.1755,0.0106
shepherd,3,0.1755,0.0106
greedy,3,0.1755,0.0106
completely,3,0.1755,0.0106
retards,3,0.1755,0.0106
davis,3,0.1755,0.0106
powerful,3,0.1755,0.0106
killer,3,0.1755,0.0106
monkey,3,0.1755,0.0106
bother,3,0.1755,0.0106
individual,3,0.1755,0.0106
loves,3,0.1755,0.0106
fail,3,0.1755,0.0106
afraid,3,0.1755,0.0106
russians,3,0.1755,0.0106
upset,3,0.1755,0.0106
businessman,3,0.1755,0.0106
wanting,3,0.1755,0.0106
communist,3,0.1755,0.0106
watching,3,0.1755,0.0106
crumbling,3,0.1755,0.0106
likely,3,0.1755,0.0106
following,3,0.1755,0.0106
wish,3,0.1755,0.0106
mutt,3,0.1755,0.0106
politicians,3,0.1755,0.0106
interview,3,0.1755,0.0106
favor,3,0.1755,0.0106
apes,3,0.1755,0.0106
figured,3,0.1755,0.0106
admin,3,0.1755,0.0106
admit,3,0.1755,0.0106
laugh,3,0.1755,0.0106
deaths,3,0.1755,0.0106
circus,3,0.1755,0.0106
hypocrite,3,0.1755,0.0106
member,3,0.1755,0.0106
bullshyte,3,0.1755,0.0106
destruction,3,0.1755,0.0106
raping,3,0.1755,0.0106
domestic,3,0.1755,0.0106
protecting,3,0.1755,0.0106
guts,3,0.1755,0.0106
smith,3,0.1755,0.0106
add,3,0.1755,0.0106
immediately,3,0.1755,0.0106
fools,3,0.1755,0.0106
lost,3,0.1755,0.0106
lose,3,0.1755,0.0106
amendment,3,0.1755,0.0106
wollam,3,0.1755,0.0106
£665,3,0.1755,0.0106
screwed,3,0.1755,0.0106
host,3,0.1755,0.0106
actual,3,0.1755,0.0106
carried,3,0.1755,0.0106
pussy,3,0.1755,0.0106
whos,3,0.1755,0.0106
triggered,3,0.1755,0.0106
blaming,3,0.1755,0.0106
eat,3,0.1755,0.0106
glory,3,0.1755,0.0106
sick,3,0.1755,0.0106
uneducated,3,0.1755,0.0106
defend,3,0.1755,0.0106
woods,2,0.1170,0.0070
perverted,2,0.1170,0.0070
hanging,2,0.1170,0.0070
oldest,2,0.1170,0.0070
feeding,2,0.1170,0.0070
violate,2,0.1170,0.0070
centres,2,0.1170,0.0070
spew,2,0.1170,0.0070
cushy,2,0.1170,0.0070
sinking,2,0.1170,0.0070
soube,2,0.1170,0.0070
regional,2,0.1170,0.0070
“bring,2,0.1170,0.0070
monkeys,2,0.1170,0.0070
tarnishing,2,0.1170,0.0070
nigerians,2,0.1170,0.0070
red,2,0.1170,0.0070
force,2,0.1170,0.0070
voting,2,0.1170,0.0070
