token,count,frequencyPer100Comment,frequencyPer100Token
😒,3,0.1338,0.0164
pari,3,0.1338,0.0164
está,3,0.1338,0.0164
😊,3,0.1338,0.0164
grace,3,0.1338,0.0164
b,3,0.1338,0.0164
marriage,3,0.1338,0.0164
indonesia,3,0.1338,0.0164
lil,3,0.1338,0.0164
amas,3,0.1338,0.0164
8,3,0.1338,0.0164
treet,3,0.1338,0.0164
pictures,3,0.1338,0.0164
fans,3,0.1338,0.0164
invite,3,0.1338,0.0164
talking,3,0.1338,0.0164
di,3,0.1338,0.0164
httpssoundcloudcomreal607entertainmentuntitled7,3,0.1338,0.0164
casepromotion,3,0.1338,0.0164
😘😘,3,0.1338,0.0164
anymore,3,0.1338,0.0164
9,3,0.1338,0.0164
emotionally,3,0.1338,0.0164
cuz,3,0.1338,0.0164
parents,3,0.1338,0.0164
bir,3,0.1338,0.0164
fucking,3,0.1338,0.0164
sayfamıza,3,0.1338,0.0164
trends,3,0.1338,0.0164
لها,3,0.1338,0.0164
dude,3,0.1338,0.0164
tô,3,0.1338,0.0164
poder,3,0.1338,0.0164
solved,3,0.1338,0.0164
httpssoundcloudcomreal607entertainmentletitbounce,3,0.1338,0.0164
motive,3,0.1338,0.0164
nah,3,0.1338,0.0164
helping,3,0.1338,0.0164
ago,3,0.1338,0.0164
issues,3,0.1338,0.0164
contacted,3,0.1338,0.0164
wwwinstagramcommarshmallowdevil,3,0.1338,0.0164
waiting,3,0.1338,0.0164
broken,3,0.1338,0.0164
wwwfacebookcombaybo15,3,0.1338,0.0164
win,3,0.1338,0.0164
names,3,0.1338,0.0164
use,3,0.1338,0.0164
account,3,0.1338,0.0164
ilove,3,0.1338,0.0164
testimony,3,0.1338,0.0164
collection,3,0.1338,0.0164
ladies,3,0.1338,0.0164
looks,3,0.1338,0.0164
httpswwwfacebookcomoneandonlybilge275567975900289reftntnmn,3,0.1338,0.0164
le,3,0.1338,0.0164
nada,3,0.1338,0.0164
special,3,0.1338,0.0164
😍😍😍😍😍,3,0.1338,0.0164
❤❤,3,0.1338,0.0164
ka,3,0.1338,0.0164
tonight,3,0.1338,0.0164
lindo,3,0.1338,0.0164
tiro,3,0.1338,0.0164
stuff,3,0.1338,0.0164
luv,3,0.1338,0.0164
luk,3,0.1338,0.0164
marchan,3,0.1338,0.0164
job,3,0.1338,0.0164
ce,3,0.1338,0.0164
subscribe,3,0.1338,0.0164
yay,3,0.1338,0.0164
httpsitunesapplecomusalbumbadliarsingleid1235889496,3,0.1338,0.0164
buysorrynotsorryonitunes,3,0.1338,0.0164
mga,3,0.1338,0.0164
film,3,0.1338,0.0164
thought,3,0.1338,0.0164
fagbemispellcastergmailcom,3,0.1338,0.0164
dose,3,0.1338,0.0164
happiness,3,0.1338,0.0164
explained,3,0.1338,0.0164
smart,3,0.1338,0.0164
mellogang,3,0.1338,0.0164
в,3,0.1338,0.0164
getting,3,0.1338,0.0164
blessings,3,0.1338,0.0164
vai,3,0.1338,0.0164
puta,3,0.1338,0.0164
official,3,0.1338,0.0164
spellsome,3,0.1338,0.0164
sugar,3,0.1338,0.0164
sick,3,0.1338,0.0164
👇👇👇,2,0.0892,0.0109
sleep,2,0.0892,0.0109
wwwitaintme,2,0.0892,0.0109
teaching,2,0.0892,0.0109
httpsyoutubesjhgxduzv0o,2,0.0892,0.0109
hath,2,0.0892,0.0109
cause,2,0.0892,0.0109
cumpleaños,2,0.0892,0.0109
قلبي,2,0.0892,0.0109
joke,2,0.0892,0.0109
httpswwwfacebookcommissplusziseguatemalaoficialposts1534686373284852,2,0.0892,0.0109
⬅,2,0.0892,0.0109
hero,2,0.0892,0.0109
maneja,2,0.0892,0.0109
meu,2,0.0892,0.0109
ojalá,2,0.0892,0.0109
5xzcsdxc43hhwww8yzxdscvckafacebookcomtcgge4osjzcccczcbsw1a1dwhadffs2d5swfd5fesa32qwrhclocationufigroups464534766viewpermalinkid1199081706793370,2,0.0892,0.0109
total,2,0.0892,0.0109
httpswwwyoutubecomwatchvgfrlfof72u,2,0.0892,0.0109
😁,2,0.0892,0.0109
méxico,2,0.0892,0.0109
calm,2,0.0892,0.0109
recommend,2,0.0892,0.0109
bilgi,2,0.0892,0.0109
💘,2,0.0892,0.0109
successful,2,0.0892,0.0109
era,2,0.0892,0.0109
😱😱,2,0.0892,0.0109
times,2,0.0892,0.0109
badly,2,0.0892,0.0109
lan,2,0.0892,0.0109
httpssoundcloudcomreal607entertainmentonlysourceoflight,2,0.0892,0.0109
jumping,2,0.0892,0.0109
law,2,0.0892,0.0109
dĒsÏ,2,0.0892,0.0109
блуда,2,0.0892,0.0109
order,2,0.0892,0.0109
parra,2,0.0892,0.0109
choose,2,0.0892,0.0109
london,2,0.0892,0.0109
wud,2,0.0892,0.0109
httpswwwyoutubecomwatchveq2ujutwd4k,2,0.0892,0.0109
personal,2,0.0892,0.0109
canción,2,0.0892,0.0109
easier,2,0.0892,0.0109
overcome,2,0.0892,0.0109
xd,2,0.0892,0.0109
aired,2,0.0892,0.0109
совпадения,2,0.0892,0.0109
financial,2,0.0892,0.0109
independent,2,0.0892,0.0109
hija,2,0.0892,0.0109
logo,2,0.0892,0.0109
😍❤️,2,0.0892,0.0109
hermoso,2,0.0892,0.0109
ra,2,0.0892,0.0109
спасения,2,0.0892,0.0109
foto,2,0.0892,0.0109
barrier,2,0.0892,0.0109
