token,count,frequencyPer100Comment,frequencyPer100Token
says,3,0.1533,0.0172
makeup,3,0.1533,0.0172
yessss,3,0.1533,0.0172
brayden,3,0.1533,0.0172
max,3,0.1533,0.0172
interesting,3,0.1533,0.0172
😂😂😂😂,3,0.1533,0.0172
3,3,0.1533,0.0172
moms,3,0.1533,0.0172
nos,3,0.1533,0.0172
james,3,0.1533,0.0172
leuk,3,0.1533,0.0172
er,3,0.1533,0.0172
gonzalez,3,0.1533,0.0172
seriously,3,0.1533,0.0172
fazer,3,0.1533,0.0172
care,3,0.1533,0.0172
yess,3,0.1533,0.0172
xd,3,0.1533,0.0172
ikke,3,0.1533,0.0172
white,3,0.1533,0.0172
shawn,3,0.1533,0.0172
gotta,3,0.1533,0.0172
sam,3,0.1533,0.0172
allen,3,0.1533,0.0172
sells,3,0.1533,0.0172
bailey,3,0.1533,0.0172
yesssss,3,0.1533,0.0172
shot,3,0.1533,0.0172
celebrate,3,0.1533,0.0172
mom,3,0.1533,0.0172
sean,3,0.1533,0.0172
ornament,3,0.1533,0.0172
jo,3,0.1533,0.0172
lopez,3,0.1533,0.0172
arts,3,0.1533,0.0172
duncansichting,3,0.1533,0.0172
mark,3,0.1533,0.0172
everyday,3,0.1533,0.0172
same,3,0.1533,0.0172
check,3,0.1533,0.0172
week,3,0.1533,0.0172
noah,3,0.1533,0.0172
4,3,0.1533,0.0172
real,3,0.1533,0.0172
bryan,3,0.1533,0.0172
listening,3,0.1533,0.0172
patrick,3,0.1533,0.0172
moreno,3,0.1533,0.0172
either,3,0.1533,0.0172
l,3,0.1533,0.0172
yesss,3,0.1533,0.0172
conservative,3,0.1533,0.0172
og,3,0.1533,0.0172
brannigan,3,0.1533,0.0172
her,3,0.1533,0.0172
ladies,3,0.1533,0.0172
meagan,3,0.1533,0.0172
e,3,0.1533,0.0172
pull,3,0.1533,0.0172
saturday,3,0.1533,0.0172
nelson,3,0.1533,0.0172
danielle,3,0.1533,0.0172
lisa,3,0.1533,0.0172
neighborhood,3,0.1533,0.0172
🤗,3,0.1533,0.0172
town,3,0.1533,0.0172
ça,3,0.1533,0.0172
des,3,0.1533,0.0172
def,3,0.1533,0.0172
knutselen,3,0.1533,0.0172
okay,3,0.1533,0.0172
susan,3,0.1533,0.0172
help,3,0.1533,0.0172
24,3,0.1533,0.0172
20,3,0.1533,0.0172
olivia,3,0.1533,0.0172
haley,3,0.1533,0.0172
guess,3,0.1533,0.0172
reason,3,0.1533,0.0172
carlina,3,0.1533,0.0172
number,3,0.1533,0.0172
part,3,0.1533,0.0172
jordan,3,0.1533,0.0172
b,3,0.1533,0.0172
😬,3,0.1533,0.0172
scott,3,0.1533,0.0172
nothing,3,0.1533,0.0172
won’t,3,0.1533,0.0172
botellas,3,0.1533,0.0172
trees,3,0.1533,0.0172
cheaper,3,0.1533,0.0172
stefanie,3,0.1533,0.0172
quiero,3,0.1533,0.0172
rose,3,0.1533,0.0172
lavio,3,0.1533,0.0172
church,3,0.1533,0.0172
pa,3,0.1533,0.0172
meeting,3,0.1533,0.0172
whoa,3,0.1533,0.0172
kathy,3,0.1533,0.0172
whitney,3,0.1533,0.0172
straight,3,0.1533,0.0172
ready,3,0.1533,0.0172
funny,3,0.1533,0.0172
minis,3,0.1533,0.0172
useful,3,0.1533,0.0172
een,3,0.1533,0.0172
árbol,3,0.1533,0.0172
ourselves,3,0.1533,0.0172
carol,3,0.1533,0.0172
idk,3,0.1533,0.0172
alison,3,0.1533,0.0172
line,3,0.1533,0.0172
q,3,0.1533,0.0172
young,3,0.1533,0.0172
ja,3,0.1533,0.0172
havent,3,0.1533,0.0172
barbara,3,0.1533,0.0172
claudia,3,0.1533,0.0172
video,3,0.1533,0.0172
camila,3,0.1533,0.0172
isn’t,3,0.1533,0.0172
let,3,0.1533,0.0172
baby,3,0.1533,0.0172
brian,3,0.1533,0.0172
😉😂,3,0.1533,0.0172
collection,3,0.1533,0.0172
morris,3,0.1533,0.0172
😂🤣,3,0.1533,0.0172
prepare,3,0.1533,0.0172
🤣😂,3,0.1533,0.0172
exactly,3,0.1533,0.0172
tessa,3,0.1533,0.0172
krista,3,0.1533,0.0172
niet,3,0.1533,0.0172
hope,3,0.1533,0.0172
she,3,0.1533,0.0172
advento,3,0.1533,0.0172
state,3,0.1533,0.0172
gone,3,0.1533,0.0172
uno,3,0.1533,0.0172
drunk,3,0.1533,0.0172
alisha,3,0.1533,0.0172
page,3,0.1533,0.0172
wendover,3,0.1533,0.0172
amy,3,0.1533,0.0172
boards,3,0.1533,0.0172
van,3,0.1533,0.0172
kidding,3,0.1533,0.0172
josh,3,0.1533,0.0172
j,3,0.1533,0.0172
problem,3,0.1533,0.0172
girl,3,0.1533,0.0172
pido,2,0.1022,0.0115
grenier,2,0.1022,0.0115
worth,2,0.1022,0.0115
quppia,2,0.1022,0.0115
giorgia,2,0.1022,0.0115
enjoy,2,0.1022,0.0115
cher,2,0.1022,0.0115
janice,2,0.1022,0.0115
blue,2,0.1022,0.0115
baize,2,0.1022,0.0115
jaeger,2,0.1022,0.0115
meg,2,0.1022,0.0115
flores,2,0.1022,0.0115
quite,2,0.1022,0.0115
study,2,0.1022,0.0115
york,2,0.1022,0.0115
sweater,2,0.1022,0.0115
posting,2,0.1022,0.0115
lehoux,2,0.1022,0.0115
mi,2,0.1022,0.0115
doable,2,0.1022,0.0115
las,2,0.1022,0.0115
danny,2,0.1022,0.0115
padre,2,0.1022,0.0115
amie,2,0.1022,0.0115
appreciate,2,0.1022,0.0115
keeps,2,0.1022,0.0115
order,2,0.1022,0.0115
office,2,0.1022,0.0115
deck,2,0.1022,0.0115
vite,2,0.1022,0.0115
sonya,2,0.1022,0.0115
break,2,0.1022,0.0115
lorena,2,0.1022,0.0115
xx,2,0.1022,0.0115
filling,2,0.1022,0.0115
diana,2,0.1022,0.0115
celebrating,2,0.1022,0.0115
dawn,2,0.1022,0.0115
message,2,0.1022,0.0115
judith,2,0.1022,0.0115
cutest,2,0.1022,0.0115
renee,2,0.1022,0.0115
è,2,0.1022,0.0115
à,2,0.1022,0.0115
lettenberger,2,0.1022,0.0115
feeling,2,0.1022,0.0115
stacey,2,0.1022,0.0115
ray,2,0.1022,0.0115
brandon,2,0.1022,0.0115
victoria,2,0.1022,0.0115
gallagher,2,0.1022,0.0115
plenty,2,0.1022,0.0115
hanna,2,0.1022,0.0115
lewis,2,0.1022,0.0115
tempted,2,0.1022,0.0115
aldi,2,0.1022,0.0115
this😂,2,0.1022,0.0115
watch,2,0.1022,0.0115
tammy,2,0.1022,0.0115
carmen,2,0.1022,0.0115
report,2,0.1022,0.0115
sandy,2,0.1022,0.0115
ese,2,0.1022,0.0115
bay,2,0.1022,0.0115
bag,2,0.1022,0.0115
bad,2,0.1022,0.0115
🌲,2,0.1022,0.0115
fait,2,0.1022,0.0115
mausolf,2,0.1022,0.0115
patel,2,0.1022,0.0115
disturbing,2,0.1022,0.0115
bevmo,2,0.1022,0.0115
bien,2,0.1022,0.0115
🍷,2,0.1022,0.0115
wtf,2,0.1022,0.0115
