status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
67253243887_10154572034198888,Indianapolis tonight. Let's go!,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154572034198888/?type=3,2016-06-25 13:25:48,398828,3935,3946,362652,34287,1312,343,135,94,5
67253243887_10154569107068888,Cincinnati tonight,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154569106288888/?type=3,2016-06-24 11:48:37,439667,4411,4605,398784,39143,1143,367,100,130,0
67253243887_10154561222633888,How great is our God.,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154561222633888/?type=3,2016-06-21 16:27:07,1068604,19225,26878,921954,139402,4156,1996,284,800,12
67253243887_10154558059303888,I'm a cat. I got 9 lives. Lol,,video,https://www.facebook.com/JustinBieber/videos/10154558059303888/,2016-06-20 11:47:54,323391,10617,15016,268107,24706,1560,27651,1246,119,2
67253243887_10154553309563888,Love it,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154553309563888/?type=3,2016-06-18 16:02:52,633252,5877,5866,573922,56600,719,1625,168,211,7
67253243887_10154552915723888,Happy bday Scooter Braun . You are lucky you married a Canadian :),,status,,2016-06-18 13:01:00,290070,2652,2367,262817,23033,196,3955,27,42,0
67253243887_10154550656033888,Bieber bear,Photos from Justin Bieber's post,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154550655873888/?type=3,2016-06-17 16:01:16,549619,8413,15285,486604,57030,995,4780,92,118,0
67253243887_10154545111908888,Never would have made it without you,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154545111908888/?type=3,2016-06-15 14:07:25,720267,13408,12064,636326,78499,3202,1212,391,628,9
67253243887_10154538026883888,Let's make a difference. Love,,status,,2016-06-12 17:08:35,442578,5878,11839,400233,40691,441,877,203,131,2
67253243887_10154537920678888,Afraid of everything I dreamed of. - Blake Kelly,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154537920678888/?type=3,2016-06-12 16:14:55,419600,3181,3531,385222,31829,1889,311,245,96,8
67253243887_10154532934083888,#PurposeTour back tomorrow in Winnipeg,,video,https://www.facebook.com/JustinBieber/videos/10154532934083888/,2016-06-10 19:56:43,291551,7337,30865,246946,42163,1950,233,194,55,10
67253243887_10154531755548888,#Justmoji now on Android,Google Play,photo,https://www.facebook.com/GooglePlay/photos/a.291735567629298.1073741828.290133444456177/795996270536556/?type=3,2016-06-10 11:26:07,143194,3910,19,120238,19725,2104,740,278,109,0
67253243887_10154525943168888,Company music video,Justin Bieber - Company,video,https://youtu.be/gdx7gN1UyX0,2016-06-08 11:09:12,194607,7507,25298,156395,36694,1256,163,54,45,0
67253243887_10154525888883888,Company Music Video today!!!,,status,,2016-06-08 10:49:09,300062,3866,3849,268555,29389,1730,277,43,68,0
67253243887_10154525881338888,:),On Air with Ryan Seacrest,link,http://onair.rs/22IZuW5,2016-06-08 10:47:13,130480,1993,0,116551,13268,479,109,24,49,0
67253243887_10154524564813888,COMPANY video tomorrow,,video,https://www.facebook.com/JustinBieber/videos/10154524564813888/,2016-06-07 22:17:00,265584,5623,22707,225805,37065,2318,281,57,57,1
67253243887_10154520834278888,,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154520834278888/?type=3,2016-06-06 13:26:48,500925,4179,3188,461517,36789,1821,597,65,132,4
67253243887_10154515564503888,Get justmoji and see for yourself,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154515564503888/?type=3,2016-06-04 11:30:02,122474,1882,855,109966,11299,146,888,110,62,3
67253243887_10154515559878888,Rip to the Champ,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154515559878888/?type=3,2016-06-04 11:28:06,324854,2121,3089,302126,9439,287,134,12781,84,3
67253243887_10154513774043888,Tomorrow #OVOSoundRadio Drake,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154513774043888/?type=3,2016-06-03 17:44:33,150759,1433,1134,134648,15572,192,273,36,34,4
67253243887_10154512996663888,"#Justmoji
http://apple.co/1Ujo2iz",Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154512996663888/?type=3,2016-06-03 11:06:44,316686,3919,4129,286561,27206,613,1864,261,177,4
67253243887_10154510776328888,Catch me if you can,Timeline Photos,photo,https://www.facebook.com/JustinBieber/photos/a.96668113887.86286.67253243887/10154510776328888/?type=3,2016-06-02 13:07:35,597208,7649,7069,546356,46184,3228,1111,115,204,10
