author_name,frequency,frequencyPer100Comment
Marc,3,0.1552
Leo,3,0.1552
Maximilian,3,0.1552
Sushma,3,0.1552
Bob,3,0.1552
Dre,3,0.1552
Glenda,3,0.1552
Gaston,3,0.1552
Kaan,3,0.1552
Cristhian,3,0.1552
Jose,3,0.1552
Josh,3,0.1552
Õliver,3,0.1552
Andres,3,0.1552
Jorge,3,0.1552
Andrew,3,0.1552
Andrea,3,0.1552
Marcelo,3,0.1552
Alec,3,0.1552
Maksymilian,2,0.1035
Alexandra,2,0.1035
Sherry,2,0.1035
Fabien,2,0.1035
Mathias,2,0.1035
Gehna,2,0.1035
Sebastian,2,0.1035
Emmdee,2,0.1035
Arnab,2,0.1035
Nass,2,0.1035
Colette,2,0.1035
Susannah,2,0.1035
Bikram,2,0.1035
Kunal,2,0.1035
Tushar,2,0.1035
Antonio,2,0.1035
Dean,2,0.1035
Clara,2,0.1035
Blake,2,0.1035
Filip,2,0.1035
Nick,2,0.1035
Kori,2,0.1035
Em,2,0.1035
Markus,2,0.1035
Roger,2,0.1035
Bram,2,0.1035
Brianna,2,0.1035
Ron,2,0.1035
Gabby,2,0.1035
Nicolás,2,0.1035
Keion,2,0.1035
Hussam,2,0.1035
Philipp,2,0.1035
Matteo,2,0.1035
Will,2,0.1035
Dorothy,2,0.1035
Nalini,2,0.1035
Jinet,2,0.1035
Hosmar,2,0.1035
Adrian,2,0.1035
Leslie,2,0.1035
Jay,2,0.1035
Benjamin,2,0.1035
Tomas,2,0.1035
Nadine,2,0.1035
Faye,2,0.1035
Pati,2,0.1035
Aravind,2,0.1035
Xavi,2,0.1035
Agostina,2,0.1035
Robin,2,0.1035
Karina,2,0.1035
Jaja,2,0.1035
Sai,2,0.1035
Rosa,2,0.1035
Teodor,2,0.1035
Joseph,2,0.1035
Nathan,2,0.1035
Victoria,2,0.1035
Valerie,2,0.1035
Felipe,2,0.1035
Sonia,2,0.1035
Natasa,2,0.1035
Nino,2,0.1035
Guilherme,2,0.1035
Nicolas,2,0.1035
Jamie,2,0.1035
Michał,2,0.1035
José,2,0.1035
Fabio,2,0.1035
Mehdi,2,0.1035
Meghan,2,0.1035
Courtni,2,0.1035
Kris,2,0.1035
Natasha,2,0.1035
Allan,2,0.1035
Khaleel,2,0.1035
Angelo,2,0.1035
Matty,2,0.1035
Lance,2,0.1035
Peg,2,0.1035
Myron,2,0.1035
Denis,2,0.1035
Avinesh,2,0.1035
Soumya,2,0.1035
Robbie,2,0.1035
Gregory,2,0.1035
Ian,2,0.1035
Randy,2,0.1035
Anna,2,0.1035
Jacob,2,0.1035
Jonas,2,0.1035
Adrienne,2,0.1035
Louie,2,0.1035
Rosemi,2,0.1035
Tyler,2,0.1035
Rik,2,0.1035
Allen,2,0.1035
Jackson,2,0.1035
Anurag,2,0.1035
Jeri,2,0.1035
Viviana,2,0.1035
Jonah,2,0.1035
Belinda,2,0.1035
Pilar,2,0.1035
Shihab,2,0.1035
Shreekar,2,0.1035
Oscar,2,0.1035
Graham,2,0.1035
Timothy,2,0.1035
Jeremy,2,0.1035
Stephan,2,0.1035
Deming,2,0.1035
Joris,2,0.1035
Amanda,2,0.1035
Pietro,2,0.1035
Carl,2,0.1035
Carol,2,0.1035
Lynda,2,0.1035
Puja,2,0.1035
Hassan,2,0.1035
Jamal,2,0.1035
رودين,2,0.1035
Ana,2,0.1035
Grace,2,0.1035
Shannon,2,0.1035
Better,2,0.1035
Tanya,2,0.1035
Jacqueline,2,0.1035
Jeffrey,2,0.1035
Rakel,2,0.1035
Alma,2,0.1035
Jocelyn,2,0.1035
Jesse,2,0.1035
Pierre,2,0.1035
Karl,2,0.1035
Kaitlyn,2,0.1035
Marina,2,0.1035
Philip,2,0.1035
Gabriel,2,0.1035
Fabian,2,0.1035
Andy,2,0.1035
Angela,2,0.1035
Zerafan,2,0.1035
Susan,2,0.1035
Glenn,2,0.1035
Yosra,2,0.1035
Kate,2,0.1035
Cameron,2,0.1035
Aaron,2,0.1035
François,2,0.1035
Vinny,2,0.1035
Lydia,2,0.1035
Abhinav,2,0.1035
Dylan,2,0.1035
Jesús,2,0.1035
Harry,2,0.1035
Luciano,2,0.1035
Marianne,2,0.1035
Ivo,2,0.1035
Diane,2,0.1035
Einstein,2,0.1035
Malte,2,0.1035
Nata,2,0.1035
Mariz,2,0.1035
Mat,2,0.1035
Quentin,2,0.1035
