token,count,frequencyPer100Comment,frequencyPer100Token
marco,4,0.2069,0.0362
pietro,4,0.2069,0.0362
far,4,0.2069,0.0362
simon,4,0.2069,0.0362
ryan,4,0.2069,0.0362
try,4,0.2069,0.0362
piper,4,0.2069,0.0362
waiting,4,0.2069,0.0362
let,4,0.2069,0.0362
started,4,0.2069,0.0362
gabriel,4,0.2069,0.0362
😍😍😍,4,0.2069,0.0362
realized,4,0.2069,0.0362
badger,4,0.2069,0.0362
lo,4,0.2069,0.0362
jesus,4,0.2069,0.0362
their,4,0.2069,0.0362
exactly,4,0.2069,0.0362
boring,4,0.2069,0.0362
chapman,4,0.2069,0.0362
which,4,0.2069,0.0362
meant,4,0.2069,0.0362
she,4,0.2069,0.0362
written,4,0.2069,0.0362
restrictions,4,0.2069,0.0362
tshirt,4,0.2069,0.0362
hahaha,4,0.2069,0.0362
matthew,4,0.2069,0.0362
ha,4,0.2069,0.0362
made,4,0.2069,0.0362
wish,4,0.2069,0.0362
starting,4,0.2069,0.0362
pride,3,0.1552,0.0271
direct,3,0.1552,0.0271
net,3,0.1552,0.0271
join,3,0.1552,0.0271
total,3,0.1552,0.0271
until,3,0.1552,0.0271
hurt,3,0.1552,0.0271
excelente,3,0.1552,0.0271
amazing,3,0.1552,0.0271
third,3,0.1552,0.0271
before,3,0.1552,0.0271
fix,3,0.1552,0.0271
imo,3,0.1552,0.0271
luca,3,0.1552,0.0271
carlos,3,0.1552,0.0271
mason,3,0.1552,0.0271
little,3,0.1552,0.0271
starts,3,0.1552,0.0271
marcus,3,0.1552,0.0271
é,3,0.1552,0.0271
👀,3,0.1552,0.0271
scenes,3,0.1552,0.0271
though,3,0.1552,0.0271
y,3,0.1552,0.0271
saying,3,0.1552,0.0271
du,3,0.1552,0.0271
bag,3,0.1552,0.0271
boss,3,0.1552,0.0271
una,3,0.1552,0.0271
flores,3,0.1552,0.0271
lovely,3,0.1552,0.0271
life,3,0.1552,0.0271
id,3,0.1552,0.0271
mother,3,0.1552,0.0271
fantastic,3,0.1552,0.0271
theyre,3,0.1552,0.0271
dead,3,0.1552,0.0271
cosplayer,3,0.1552,0.0271
post,3,0.1552,0.0271
whats,3,0.1552,0.0271
music,3,0.1552,0.0271
true,3,0.1552,0.0271
moore,3,0.1552,0.0271
ne,3,0.1552,0.0271
tim,3,0.1552,0.0271
mira,3,0.1552,0.0271
ward,3,0.1552,0.0271
ver,3,0.1552,0.0271
everything,3,0.1552,0.0271
word,3,0.1552,0.0271
exact,3,0.1552,0.0271
solved,3,0.1552,0.0271
regeneration,3,0.1552,0.0271
dude,3,0.1552,0.0271
andy,3,0.1552,0.0271
wouldnt,3,0.1552,0.0271
making,3,0.1552,0.0271
hasan,3,0.1552,0.0271
mas,3,0.1552,0.0271
may,3,0.1552,0.0271
hassan,3,0.1552,0.0271
years,3,0.1552,0.0271
tula,3,0.1552,0.0271
mais,3,0.1552,0.0271
interesting,3,0.1552,0.0271
happened,3,0.1552,0.0271
non,3,0.1552,0.0271
wont,3,0.1552,0.0271
name,3,0.1552,0.0271
fabian,3,0.1552,0.0271
nicht,3,0.1552,0.0271
xx,3,0.1552,0.0271
broadcast,3,0.1552,0.0271
12,3,0.1552,0.0271
lmao,3,0.1552,0.0271
não,3,0.1552,0.0271
aller,3,0.1552,0.0271
craig,3,0.1552,0.0271
say,3,0.1552,0.0271
saw,3,0.1552,0.0271
any,3,0.1552,0.0271
gustavo,3,0.1552,0.0271
walking,3,0.1552,0.0271
shot,3,0.1552,0.0271
crime,3,0.1552,0.0271
black,3,0.1552,0.0271
samuel,3,0.1552,0.0271
cannot,3,0.1552,0.0271
celebrate,3,0.1552,0.0271
ahmad,3,0.1552,0.0271
through,3,0.1552,0.0271
amanda,3,0.1552,0.0271
matteo,3,0.1552,0.0271
thrilling,3,0.1552,0.0271
job,3,0.1552,0.0271
mann,3,0.1552,0.0271
por,3,0.1552,0.0271
marc,3,0.1552,0.0271
mark,3,0.1552,0.0271
